WKT,id,area_m2,cell_size_m,grid_id
"POLYGON ((-71.9637145397567 -42.3779819248187,-71.951583847394 -42.3782951386073,-71.9511623611563 -42.3693010295152,-71.9632913274261 -42.3689879138025,-71.9637145397567 -42.3779819248187))","256,5304",997732.662982273,"1000","256,5304"
"POLYGON ((-71.951583847394 -42.3782951386073,-71.9394529621769 -42.3786070707259,-71.9390332021351 -42.3696128639583,-71.9511623611563 -42.3693010295152,-71.951583847394 -42.3782951386073))","257,5304",997744.521069728,"1000","257,5304"
"POLYGON ((-71.9394529621769 -42.3786070707259,-71.9273218848927 -42.3789177211174,-71.9269038511494 -42.3699234170746,-71.9390332021351 -42.3696128639583,-71.9394529621769 -42.3786070707259))","258,5304",997756.330546803,"1000","258,5304"
"POLYGON ((-71.9273218848927 -42.3789177211174,-71.9151906163286 -42.379227089725,-71.914774308986 -42.3702326888076,-71.9269038511494 -42.3699234170746,-71.9273218848927 -42.3789177211174))","259,5304",997768.091406734,"1000","259,5304"
"POLYGON ((-71.9151906163286 -42.379227089725,-71.9030591572721 -42.3795351764922,-71.9026445764319 -42.3705406791005,-71.914774308986 -42.3702326888076,-71.9151906163286 -42.379227089725))","260,5304",997779.803649587,"1000","260,5304"
"POLYGON ((-71.9030591572721 -42.3795351764922,-71.8909275085105 -42.3798419813627,-71.8905146542741 -42.3708473878972,-71.9026445764319 -42.3705406791005,-71.9030591572721 -42.3795351764922))","261,5304",997791.467274643,"1000","261,5304"
"POLYGON ((-71.8909275085105 -42.3798419813627,-71.8787956708315 -42.3801475042803,-71.8783845432997 -42.3711528151416,-71.8905146542741 -42.3708473878972,-71.8909275085105 -42.3798419813627))","262,5304",997803.082275918,"1000","262,5304"
"POLYGON ((-71.8787956708315 -42.3801475042803,-71.8666636450226 -42.3804517451892,-71.8662542442959 -42.3714569607778,-71.8783845432997 -42.3711528151416,-71.8787956708315 -42.3801475042803))","263,5304",997814.648652819,"1000","263,5304"
"POLYGON ((-71.8666636450226 -42.3804517451892,-71.8545314318715 -42.3807547040338,-71.8541237580501 -42.3717598247502,-71.8662542442959 -42.3714569607778,-71.8666636450226 -42.3804517451892))","264,5304",997826.166403085,"1000","264,5304"
"POLYGON ((-71.8545314318715 -42.3807547040338,-71.8423990321661 -42.3810563807587,-71.8419930853495 -42.3720614070035,-71.8541237580501 -42.3717598247502,-71.8545314318715 -42.3807547040338))","265,5304",997837.635525374,"1000","265,5304"
"POLYGON ((-71.8423990321661 -42.3810563807587,-71.8302664466941 -42.3813567753087,-71.8298622269816 -42.3723617074826,-71.8419930853495 -42.3720614070035,-71.8423990321661 -42.3810563807587))","266,5304",997849.056015364,"1000","266,5304"
"POLYGON ((-71.8302664466941 -42.3813567753087,-71.8181336762434 -42.3816558876288,-71.8177311837339 -42.3726607261325,-71.8298622269816 -42.3723617074826,-71.8302664466941 -42.3813567753087))","267,5304",997860.427873841,"1000","267,5304"
"POLYGON ((-71.8181336762434 -42.3816558876288,-71.8060007216022 -42.3819537176645,-71.805599956394 -42.3729584628985,-71.8177311837339 -42.3726607261325,-71.8181336762434 -42.3816558876288))","268,5304",997871.751096133,"1000","268,5304"
"POLYGON ((-71.8060007216022 -42.3819537176645,-71.7938675835584 -42.3822502653611,-71.7934685457495 -42.3732549177263,-71.805599956394 -42.3729584628985,-71.8060007216022 -42.3819537176645))","269,5304",997883.025680418,"1000","269,5304"
"POLYGON ((-71.7938675835584 -42.3822502653611,-71.7817342629002 -42.3825455306646,-71.7813369525881 -42.3735500905616,-71.7934685457495 -42.3732549177263,-71.7938675835584 -42.3822502653611))","270,5304",997894.25162608,"1000","270,5304"
"POLYGON ((-71.7817342629002 -42.3825455306646,-71.7696007604158 -42.3828395135208,-71.7692051776978 -42.3738439813505,-71.7813369525881 -42.3735500905616,-71.7817342629002 -42.3825455306646))","271,5304",997905.428927812,"1000","271,5304"
"POLYGON ((-71.7696007604158 -42.3828395135208,-71.7574670768935 -42.3831322138761,-71.7570732218662 -42.3741365900391,-71.7692051776978 -42.3738439813505,-71.7696007604158 -42.3828395135208))","272,5304",997916.557586654,"1000","272,5304"
"POLYGON ((-71.7574670768935 -42.3831322138761,-71.7453332131218 -42.3834236316768,-71.7449410858815 -42.3744279165741,-71.7570732218662 -42.3741365900391,-71.7574670768935 -42.3831322138761))","273,5304",997927.637599577,"1000","273,5304"
"POLYGON ((-71.7453332131218 -42.3834236316768,-71.7331991698889 -42.3837137668698,-71.7328087705317 -42.3747179609022,-71.7449410858815 -42.3744279165741,-71.7453332131218 -42.3834236316768))","274,5304",997938.668963519,"1000","274,5304"
"POLYGON ((-71.7331991698889 -42.3837137668698,-71.7210649479836 -42.3840026194018,-71.7206762766047 -42.3750067229702,-71.7328087705317 -42.3747179609022,-71.7331991698889 -42.3837137668698))","275,5304",997949.65167663,"1000","275,5304"
"POLYGON ((-71.7210649479836 -42.3840026194018,-71.7089305481943 -42.3842901892202,-71.7085436048889 -42.3752942027255,-71.7206762766047 -42.3750067229702,-71.7210649479836 -42.3840026194018))","276,5304",997960.585736682,"1000","276,5304"
"POLYGON ((-71.7089305481943 -42.3842901892202,-71.6967959713098 -42.3845764762723,-71.6964107561724 -42.3755804001153,-71.7085436048889 -42.3752942027255,-71.7089305481943 -42.3842901892202))","277,5304",997971.471143036,"1000","277,5304"
"POLYGON ((-71.6967959713098 -42.3845764762723,-71.6846612181188 -42.3848614805056,-71.6842777312437 -42.3758653150875,-71.6964107561724 -42.3755804001153,-71.6967959713098 -42.3845764762723))","278,5304",997982.30789112,"1000","278,5304"
"POLYGON ((-71.6846612181188 -42.3848614805056,-71.67252628941 -42.3851452018682,-71.672144530891 -42.3761489475899,-71.6842777312437 -42.3758653150875,-71.6846612181188 -42.3848614805056))","279,5304",997993.095981078,"1000","279,5304"
"POLYGON ((-71.67252628941 -42.3851452018682,-71.6603911859725 -42.3854276403081,-71.6600111559029 -42.3764312975705,-71.672144530891 -42.3761489475899,-71.67252628941 -42.3851452018682))","280,5304",998003.8354065,"1000","280,5304"
"POLYGON ((-71.6603911859725 -42.3854276403081,-71.6482559085951 -42.3857087957736,-71.6478776070679 -42.3767123649779,-71.6600111559029 -42.3764312975705,-71.6603911859725 -42.3854276403081))","281,5304",998014.526173272,"1000","281,5304"
"POLYGON ((-71.6482559085951 -42.3857087957736,-71.6361204580669 -42.3859886682133,-71.6357438851746 -42.3769921497604,-71.6478776070679 -42.3767123649779,-71.6482559085951 -42.3857087957736))","282,5304",998025.168272011,"1000","282,5304"
"POLYGON ((-71.6361204580669 -42.3859886682133,-71.6239848351769 -42.386267257576,-71.6236099910117 -42.3772706518671,-71.6357438851746 -42.3769921497604,-71.6361204580669 -42.3859886682133))","283,5304",998035.761704897,"1000","283,5304"
"POLYGON ((-71.6239848351769 -42.386267257576,-71.6118490407144 -42.3865445638108,-71.611475925368 -42.377547871247,-71.6236099910117 -42.3772706518671,-71.6239848351769 -42.386267257576))","284,5304",998046.306466943,"1000","284,5304"
"POLYGON ((-71.6118490407144 -42.3865445638108,-71.5997130754686 -42.3868205868668,-71.5993416890322 -42.3778238078493,-71.611475925368 -42.377547871247,-71.6118490407144 -42.3865445638108))","285,5304",998056.802558209,"1000","285,5304"
"POLYGON ((-71.5997130754686 -42.3868205868668,-71.5875769402289 -42.3870953266936,-71.5872072827933 -42.3780984616235,-71.5993416890322 -42.3778238078493,-71.5997130754686 -42.3868205868668))","286,5304",998067.249973785,"1000","286,5304"
"POLYGON ((-71.5875769402289 -42.3870953266936,-71.5754406357845 -42.387368783241,-71.5750727074402 -42.3783718325195,-71.5872072827933 -42.3780984616235,-71.5875769402289 -42.3870953266936))","287,5304",998077.648716231,"1000","287,5304"
"POLYGON ((-71.5754406357845 -42.387368783241,-71.563304162925 -42.3876409564588,-71.562937963762 -42.3786439204872,-71.5750727074402 -42.3783718325195,-71.5754406357845 -42.387368783241))","288,5304",998087.998780798,"1000","288,5304"
"POLYGON ((-71.563304162925 -42.3876409564588,-71.5511675224399 -42.3879118462974,-71.5508030525478 -42.3789147254769,-71.562937963762 -42.3786439204872,-71.563304162925 -42.3876409564588))","289,5304",998098.300164136,"1000","289,5304"
"POLYGON ((-71.5511675224399 -42.3879118462974,-71.5390307151188 -42.3881814527071,-71.5386679745867 -42.379184247439,-71.5508030525478 -42.3789147254769,-71.5511675224399 -42.3879118462974))","290,5304",998108.552868415,"1000","290,5304"
"POLYGON ((-71.5390307151188 -42.3881814527071,-71.5268937417513 -42.3884497756386,-71.5265327306681 -42.3794524863241,-71.5386679745867 -42.379184247439,-71.5390307151188 -42.3881814527071))","291,5304",998118.756886597,"1000","291,5304"
"POLYGON ((-71.5268937417513 -42.3884497756386,-71.5147566031272 -42.3887168150427,-71.5143973215811 -42.3797194420834,-71.5265327306681 -42.3794524863241,-71.5268937417513 -42.3884497756386))","292,5304",998128.912220705,"1000","292,5304"
"POLYGON ((-71.5147566031272 -42.3887168150427,-71.5026193000362 -42.3889825708708,-71.5022617481152 -42.3799851146678,-71.5143973215811 -42.3797194420834,-71.5147566031272 -42.3887168150427))","293,5304",998139.018867049,"1000","293,5304"
"POLYGON ((-71.5026193000362 -42.3889825708708,-71.4904818332683 -42.389247043074,-71.4901260110598 -42.3802495040288,-71.5022617481152 -42.3799851146678,-71.5026193000362 -42.3889825708708))","294,5304",998149.076823516,"1000","294,5304"
"POLYGON ((-71.4904818332683 -42.389247043074,-71.4783442036133 -42.3895102316041,-71.4779901112045 -42.380512610118,-71.4901260110598 -42.3802495040288,-71.4904818332683 -42.389247043074))","295,5304",998159.086088423,"1000","295,5304"
"POLYGON ((-71.4783442036133 -42.3895102316041,-71.4662064118613 -42.3897721364127,-71.4658540493388 -42.3807744328873,-71.4779901112045 -42.380512610118,-71.4783442036133 -42.3895102316041))","296,5304",998169.046657315,"1000","296,5304"
"POLYGON ((-71.4662064118613 -42.3897721364127,-71.4540684588024 -42.3900327574522,-71.4537178262524 -42.3810349722887,-71.4658540493388 -42.3807744328873,-71.4662064118613 -42.3897721364127))","297,5304",998178.95853355,"1000","297,5304"
"POLYGON ((-71.4540684588024 -42.3900327574522,-71.4419303452266 -42.3902920946746,-71.4415814427349 -42.3812942282747,-71.4537178262524 -42.3810349722887,-71.4540684588024 -42.3900327574522))","298,5304",998188.821712622,"1000","298,5304"
"POLYGON ((-71.4419303452266 -42.3902920946746,-71.4297920719242 -42.3905501480326,-71.4294448995762 -42.3815522007977,-71.4415814427349 -42.3812942282747,-71.4419303452266 -42.3902920946746))","299,5304",998198.636190942,"1000","299,5304"
"POLYGON ((-71.4297920719242 -42.3905501480326,-71.4176536396855 -42.3908069174789,-71.4173081975662 -42.3818088898106,-71.4294448995762 -42.3815522007977,-71.4297920719242 -42.3905501480326))","300,5304",998208.4019692,"1000","300,5304"
"POLYGON ((-71.4176536396855 -42.3908069174789,-71.4055150493007 -42.3910624029665,-71.4051713374946 -42.3820642952664,-71.4173081975662 -42.3818088898106,-71.4176536396855 -42.3908069174789))","301,5304",998218.119044911,"1000","301,5304"
"POLYGON ((-71.4055150493007 -42.3910624029665,-71.3933763015603 -42.3913166044488,-71.3930343201516 -42.3823184171183,-71.4051713374946 -42.3820642952664,-71.4055150493007 -42.3910624029665))","302,5304",998227.787413893,"1000","302,5304"
"POLYGON ((-71.3933763015603 -42.3913166044488,-71.3812373972548 -42.391569521879,-71.3808971463271 -42.3825712553199,-71.3930343201516 -42.3823184171183,-71.3933763015603 -42.3913166044488))","303,5304",998237.407076543,"1000","303,5304"
"POLYGON ((-71.3812373972548 -42.391569521879,-71.3690983371745 -42.3918211552111,-71.3687598168112 -42.3828228098249,-71.3808971463271 -42.3825712553199,-71.3812373972548 -42.391569521879))","304,5304",998246.978032512,"1000","304,5304"
"POLYGON ((-71.3589226676596 -42.3830257469415,-71.3687598168112 -42.3828228098249,-71.3690983371745 -42.3918211552111,-71.3592824060009 -42.3920236901513,-71.3589226676596 -42.3830257469415))","305,5304",808133.856780031,"1000","305,5304"
"MULTIPOLYGON (((-72.1327135341263 -42.3571771142768,-72.132629013849 -42.3554771790556,-72.1337671292365 -42.3554460473773,-72.1335306871716 -42.3557449409317,-72.1332546264785 -42.3562323742243,-72.1329609388325 -42.3569700272663,-72.1327135341263 -42.3571771142768)),((-72.1342064240157 -42.3644388712525,-72.133076175888 -42.3644697929788,-72.1329730567851 -42.3623962535784,-72.1331537476529 -42.3626987194026,-72.1332806597181 -42.3628818052024,-72.133462078792 -42.3631899266284,-72.1336434977527 -42.363493534524,-72.1338909938901 -42.3636764673793,-72.1339458624355 -42.3639847958281,-72.1340730453337 -42.3642839886381,-72.1340972706413 -42.3643287002756,-72.1342064240157 -42.3644388712525)))","241,5305",20051.9424632186,"1000","241,5305"
"POLYGON ((-72.1329730567851 -42.3623962535784,-72.133076175888 -42.3644697929788,-72.1209499907071 -42.3648008403523,-72.1205045524896 -42.3558081227806,-72.132629013849 -42.3554771790556,-72.1327135341263 -42.3571771142768,-72.1317579824605 -42.3579769290205,-72.1314397062007 -42.3584866665222,-72.1313796847369 -42.3585895457574,-72.1308986990355 -42.3590995028007,-72.1308693210069 -42.3594302837806,-72.1308634454008 -42.3595330457853,-72.1308998741566 -42.3596357571451,-72.131027148781 -42.3600020863874,-72.1315946410665 -42.3605331696196,-72.1317154070423 -42.3606492703187,-72.132071467513 -42.3609259061017,-72.1322645481038 -42.3610641645284,-72.1325604962886 -42.3613945349175,-72.1326877701863 -42.3617206092989,-72.1329118552727 -42.3622923258214,-72.1329723283866 -42.3623950342759,-72.1329730567851 -42.3623962535784))","242,5305",948095.957378119,"1000","242,5305"
"POLYGON ((-72.1209499907071 -42.3648008403523,-72.108823601768 -42.3651306072786,-72.1083798874808 -42.356137786458,-72.1205045524896 -42.3558081227806,-72.1209499907071 -42.3648008403523))","243,5305",997576.175539796,"1000","243,5305"
"POLYGON ((-72.108823601768 -42.3651306072786,-72.0966970098564 -42.3654590936972,-72.0962550196077 -42.3564661700278,-72.1083798874808 -42.356137786458,-72.108823601768 -42.3651306072786))","244,5305",997588.665462325,"1000","244,5305"
"POLYGON ((-72.0966970098564 -42.3654590936972,-72.084570215758 -42.3657862995482,-72.0841299496559 -42.3567932734298,-72.0962550196077 -42.3564661700278,-72.0966970098564 -42.3654590936972))","245,5305",997601.106801997,"1000","245,5305"
"POLYGON ((-72.084570215758 -42.3657862995482,-72.0724432202587 -42.3661122247718,-72.0720046784106 -42.3571190966043,-72.0841299496559 -42.3567932734298,-72.084570215758 -42.3657862995482))","246,5305",997613.499556307,"1000","246,5305"
"POLYGON ((-72.0724432202587 -42.3661122247718,-72.0603160241443 -42.3664368693085,-72.0598792066574 -42.3574436394919,-72.0720046784106 -42.3571190966043,-72.0724432202587 -42.3661122247718))","247,5305",997625.843723981,"1000","247,5305"
"POLYGON ((-72.0603160241443 -42.3664368693085,-72.048188628201 -42.3667602330989,-72.0477535351819 -42.3577669020331,-72.0598792066574 -42.3574436394919,-72.0603160241443 -42.3664368693085))","248,5305",997638.139300846,"1000","248,5305"
"POLYGON ((-72.048188628201 -42.3667602330989,-72.0360610332147 -42.367082316084,-72.0356276647697 -42.3580888841691,-72.0477535351819 -42.3577669020331,-72.048188628201 -42.3667602330989))","249,5305",997650.386287362,"1000","249,5305"
"POLYGON ((-72.0360610332147 -42.367082316084,-72.0239332399716 -42.3674031182048,-72.0235015962065 -42.3584095858408,-72.0356276647697 -42.3580888841691,-72.0360610332147 -42.367082316084))","250,5305",997662.584678436,"1000","250,5305"
"POLYGON ((-72.0239332399716 -42.3674031182048,-72.011805249258 -42.3677226394029,-72.0113753302783 -42.3587290069898,-72.0235015962065 -42.3584095858408,-72.0239332399716 -42.3674031182048))","251,5305",997674.734472567,"1000","251,5305"
"POLYGON ((-72.011805249258 -42.3677226394029,-71.9996770618602 -42.3680408796197,-71.9992488677708 -42.3590471475577,-72.0113753302783 -42.3587290069898,-72.011805249258 -42.3677226394029))","252,5305",997686.835666673,"1000","252,5305"
"POLYGON ((-71.9996770618602 -42.3680408796197,-71.9875486785647 -42.3683578387972,-71.9871222094701 -42.3593640074864,-71.9992488677708 -42.3590471475577,-71.9996770618602 -42.3680408796197))","253,5305",997698.888259294,"1000","253,5305"
"POLYGON ((-71.9875486785647 -42.3683578387972,-71.9754201001577 -42.3686735168773,-71.9749953561623 -42.3596795867179,-71.9871222094701 -42.3593640074864,-71.9875486785647 -42.3683578387972))","254,5305",997710.892250512,"1000","254,5305"
"POLYGON ((-71.9754201001577 -42.3686735168773,-71.9632913274261 -42.3689879138025,-71.9628683086335 -42.3599938851946,-71.9749953561623 -42.3596795867179,-71.9754201001577 -42.3686735168773))","255,5305",997722.847632742,"1000","255,5305"
"POLYGON ((-71.9632913274261 -42.3689879138025,-71.9511623611563 -42.3693010295152,-71.9507410676699 -42.3603069028591,-71.9628683086335 -42.3599938851946,-71.9632913274261 -42.3689879138025))","256,5305",997734.754408074,"1000","256,5305"
"POLYGON ((-71.9511623611563 -42.3693010295152,-71.9390332021351 -42.3696128639583,-71.9386136340579 -42.3606186396542,-71.9507410676699 -42.3603069028591,-71.9511623611563 -42.3693010295152))","257,5305",997746.612572169,"1000","257,5305"
"POLYGON ((-71.9390332021351 -42.3696128639583,-71.9269038511494 -42.3699234170746,-71.9264860085838 -42.3609290955228,-71.9386136340579 -42.3606186396542,-71.9390332021351 -42.3696128639583))","258,5305",997758.422123185,"1000","258,5305"
